"model","resample","variables","n_variables"
"XGB","Fold01.Rep04","Loss_of_appetite, Gasp_for_air, Early_satiety, Back_pain, Pain_comes_and_goes, Feeling_that_something_is_wrong, Thickness_in_throat, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Legs_do_not_support, Irritating_cough, Persisting_pain, Hard_to_get_air, More_down, Pain_radiated_between_shoulder_blades_to_chest, More_irritable, Rougher_voice, Panic_sensation, Poorer_condition_lower_fitness, Clear_throat_more_often, Did_not_feel_well_rested, Became_weaker, Less_energy_to_do_things, Need_to_clear_throat, Hoarse_voice, Uneasiness_hard_to_describe, Do_not_enjoy_food, Pain_in_chest, Dry_cough, Less_will_to_do_things, Mucus_cough, Wheezing, Labored_breathing, Pain_persists_worsens_changing_body_position, Feeling_of_uneasiness_difficult_to_describe, Persistent_fatigue, Hard_to_catch_breath, Breathing_sound_bubbled_gurgled, Calf_cramp, Dryer_skin, Lost_sense_of_smell, Felt_worn_out, Increased_need_for_sleep, Changes_pitch_higher_lower, Hard_to_breathe_deeply, Food_drinks_tasted_different, Weaker_voice, Lump_in_the_chest, Pain_in_neck, Heartburn, Breathing_sound_squeaked_as_if_through_a_pipe, Increased_amount_of_phlegm_expectorates, Pressure_sensation, Thick_consistency, Felt_out_of_sorts, Lumps_pieces_in_sputum, Lost_my_voice, Breathing_sound_whistling, Breathing_sound_rattled_wheezed, Breathing_sound_hissed, Chills, Thickness_in_throat.1, White_yellow_or_green_phlegm_expectorated, Felt_abnormally_unhealthily_tires, Nail_changes, Discomfort_sensation, Pain_in_shoulder_blade, Dryer_mouth, Blood_mixed_phlegm_expectorates, Coughing_fits, Difficult_sensing_smells, Fever",71
"XGB","Fold01.Rep05","Loss_of_appetite, Gasp_for_air, Legs_do_not_support, Back_pain, Thickness_in_throat, Hard_to_catch_breath, Pain_comes_and_goes, Rougher_voice, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Persisting_pain, Poorer_condition_lower_fitness, Hoarse_voice, Irritating_cough, Hard_to_get_air, Increased_need_for_sleep, Early_satiety, More_down, Need_to_clear_throat, Less_will_to_do_things, Feeling_that_something_is_wrong, Night_sweats, Became_weaker, Increased_amount_of_phlegm_expectorates, Heartburn, Less_energy_to_do_things, Pain_radiated_between_shoulder_blades_to_chest, Dry_cough, Clear_throat_more_often, Did_not_feel_well_rested, Mucus_cough, Do_not_enjoy_food, Labored_breathing, Persistent_fatigue, Lost_sense_of_smell, Panic_sensation, Feeling_chilly, Breathing_sound_bubbled_gurgled, Hard_to_breathe_deeply, Felt_worn_out, Pain_in_chest, White_yellow_or_green_phlegm_expectorated, Breathing_sound_rattled_wheezed, Wheezing, More_irritable, Lump_swelling_or_obstruction_sensation, Pressure_sensation, Uneasiness_hard_to_describe, Pain_persists_worsens_changing_body_position, Nail_changes, Calf_cramp, Breathing_sound_whistling, Pain_in_shoulders, Pain_in_shoulder_blade, Lumps_pieces_in_sputum, Thickness_in_throat.1, Difficulty_suppressing_the_cough, Thick_consistency, Felt_abnormally_unhealthily_tires, Dryer_mouth, Difficulty_to_stay_awake, Chills, Changes_pitch_higher_lower, Breathing_sound_squeaked_as_if_through_a_pipe, Swollen_tender_joints, Difficult_sensing_smells, Losing_breath_due_to_coughing, Felt_out_of_sorts, Coughing_fits, Pain_in_neck",69
"XGB","Fold01.Rep06","Loss_of_appetite, Gasp_for_air, Legs_do_not_support, Back_pain, Need_to_clear_throat, More_irritable, Thickness_in_throat, Irritating_cough, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Persisting_pain, Increased_need_for_sleep, Poorer_condition_lower_fitness, Hard_to_catch_breath, Rougher_voice, Night_sweats, Pain_in_chest, Felt_worn_out, Pain_comes_and_goes, Lost_sense_of_smell, Hoarse_voice, Labored_breathing, Early_satiety, Feeling_that_something_is_wrong, Less_energy_to_do_things, Increased_amount_of_phlegm_expectorates, Dry_cough, Less_will_to_do_things, Dryer_skin, Did_not_feel_well_rested, Coughing_fits, Heartburn, Clear_throat_more_often, Do_not_enjoy_food, Feeling_chilly, Breathing_sound_whistling, Mucus_cough, Felt_out_of_sorts, Breathing_sound_squeaked_as_if_through_a_pipe, Uneasiness_hard_to_describe, Hard_to_get_air, Pain_in_neck, Hard_to_breathe_deeply, Calf_cramp, Wheezing, Changes_pitch_higher_lower, Pain_persists_worsens_changing_body_position, Became_weaker, Pressure_sensation, Persistent_fatigue, More_down, Feeling_pressure, Chills, Felt_abnormally_unhealthily_tires, Swollen_tender_joints, White_yellow_or_green_phlegm_expectorated",55
"XGB","Fold01.Rep07","Loss_of_appetite, Gasp_for_air, Back_pain, Legs_do_not_support, Irritating_cough, More_irritable, Early_satiety, Need_to_clear_throat, Poorer_condition_lower_fitness, Thickness_in_throat, Increased_need_for_sleep, Less_energy_to_do_things, Rougher_voice, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, More_down, Pain_comes_and_goes, Do_not_enjoy_food, Panic_sensation, Did_not_feel_well_rested, Became_weaker, Hard_to_get_air, Less_will_to_do_things, Pain_in_chest, Mucus_cough, Persisting_pain, Weaker_voice, Hoarse_voice, Feeling_that_something_is_wrong, Changes_pitch_higher_lower, Wheezing, Pain_radiated_between_shoulder_blades_to_chest, Labored_breathing, Calf_cramp, Uneasiness_hard_to_describe, Hard_to_catch_breath, Clear_throat_more_often, Felt_worn_out, Feeling_chilly, Lumps_pieces_in_sputum, Dryer_skin, Lost_sense_of_smell, Hard_to_breathe_deeply, Breathing_sound_squeaked_as_if_through_a_pipe, Coughing_fits, Fever, Felt_out_of_sorts, White_yellow_or_green_phlegm_expectorated, Dry_cough, Increased_amount_of_phlegm_expectorates, Feeling_pressure, Breathing_sound_rattled_wheezed, Dryer_mouth, Chills, Night_sweats, Thick_consistency, Breathing_sound_bubbled_gurgled, Food_drinks_tasted_different, Pain_in_neck, Changes_hard_to_describe, Heartburn, Persistent_fatigue, Pain_reduces_improves_when_changing_body_position, Pain_persists_worsens_changing_body_position, Difficulty_suppressing_the_cough, Slight_cough, Pressure_sensation, Difficulty_to_stay_awake",67
"XGB","Fold01.Rep08","Loss_of_appetite, Gasp_for_air, Back_pain, Thickness_in_throat, Pain_comes_and_goes, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, More_irritable, Irritating_cough, Feeling_that_something_is_wrong, Early_satiety, Rougher_voice, Less_will_to_do_things, More_down, Hard_to_get_air, Mucus_cough, Dry_cough, Poorer_condition_lower_fitness, Less_energy_to_do_things, Need_to_clear_throat, Hoarse_voice, Pain_radiated_between_shoulder_blades_to_chest, Became_weaker, Felt_abnormally_unhealthily_tires, Persisting_pain, Did_not_feel_well_rested, Lost_sense_of_smell, Increased_need_for_sleep, Felt_worn_out, Hard_to_breathe_deeply, Breathing_sound_rattled_wheezed, Pain_in_chest, Hard_to_catch_breath, Pain_in_neck, Weaker_voice, Clear_throat_more_often, Do_not_enjoy_food, Night_sweats, Labored_breathing, Feeling_chilly, Heartburn, White_yellow_or_green_phlegm_expectorated, Fever, Dryer_mouth, Swollen_tender_joints, Increased_amount_of_phlegm_expectorates, Nail_changes, Persistent_fatigue, Changes_pitch_higher_lower, Coughing_fits, Pain_persists_worsens_changing_body_position, Uneasiness_hard_to_describe, Feeling_of_uneasiness_difficult_to_describe, Calf_cramp, Wheezing, Feeling_pressure, Pain_persists_worsens_when_breathing, Lump_swelling_or_obstruction_sensation, Breathing_sound_whistling, Breathing_sound_bubbled_gurgled, Pain_in_shoulders, Breathing_sound_squeaked_as_if_through_a_pipe, Pressure_sensation, Felt_out_of_sorts",64
"XGB","Fold01.Rep09","Loss_of_appetite, Gasp_for_air, Irritating_cough, Legs_do_not_support, Back_pain, Need_to_clear_throat, Early_satiety, Poorer_condition_lower_fitness, Increased_need_for_sleep, Hoarse_voice, Thickness_in_throat, Pain_comes_and_goes, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Pain_radiated_between_shoulder_blades_to_chest, Clear_throat_more_often, Mucus_cough, Persisting_pain, Do_not_enjoy_food, Less_energy_to_do_things, Pain_in_chest, Rougher_voice, More_irritable, Uneasiness_hard_to_describe, Hard_to_catch_breath, Heartburn, Hard_to_breathe_deeply, Dryer_mouth, Feeling_chilly, Hard_to_get_air, Less_will_to_do_things, Dry_cough, Lost_sense_of_smell, Calf_cramp, Labored_breathing, Did_not_feel_well_rested, More_down, Felt_out_of_sorts, Felt_worn_out, Lump_swelling_or_obstruction_sensation, Persistent_fatigue, Changes_pitch_higher_lower, Lost_my_voice, Became_weaker, Breathing_sound_bubbled_gurgled, Night_sweats, Thickness_in_throat.1, Discomfort_sensation, Felt_abnormally_unhealthily_tires, Wheezing, Pain_in_neck, Food_drinks_tasted_different, Dryer_skin, Pressure_sensation, Blood_mixed_phlegm_expectorates, Feeling_pressure, Feeling_that_something_is_wrong, Fever, Increased_amount_of_phlegm_expectorates, Feeling_of_uneasiness_difficult_to_describe, Breathing_sound_squeaked_as_if_through_a_pipe, Weaker_voice, Breathing_sound_rattled_wheezed, White_yellow_or_green_phlegm_expectorated, Difficult_sensing_smells",64
"XGB","Fold01.Rep10","Loss_of_appetite, Early_satiety, Legs_do_not_support, Gasp_for_air, Back_pain, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Thickness_in_throat, Irritating_cough, More_irritable, Hard_to_get_air, Rougher_voice, Persisting_pain, Clear_throat_more_often, Pain_radiated_between_shoulder_blades_to_chest, Pain_comes_and_goes, Need_to_clear_throat, Night_sweats, Feeling_chilly, Felt_worn_out, More_down, Hoarse_voice, Did_not_feel_well_rested, Dry_cough, Dryer_skin, Poorer_condition_lower_fitness, Hard_to_catch_breath, Do_not_enjoy_food, Labored_breathing, Pain_in_chest, Breathing_sound_rattled_wheezed, Feeling_that_something_is_wrong, Less_will_to_do_things, Coughing_fits, Calf_cramp, Less_energy_to_do_things, Became_weaker, Increased_amount_of_phlegm_expectorates, Breathing_sound_squeaked_as_if_through_a_pipe, Increased_need_for_sleep, Heartburn, Mucus_cough, Hard_to_breathe_deeply, Pain_persists_worsens_changing_body_position, White_yellow_or_green_phlegm_expectorated, Feeling_of_uneasiness_difficult_to_describe, Lost_sense_of_smell, Wheezing, Uneasiness_hard_to_describe, Weaker_voice, Changes_pitch_higher_lower, Pressure_sensation, Dryer_mouth, Thick_consistency, Fever, Slight_cough, Lost_my_voice, Felt_abnormally_unhealthily_tires, Pain_in_neck, Felt_out_of_sorts, Food_drinks_tasted_different, Difficult_sensing_smells, Swollen_tender_joints, Discomfort_sensation, Pain_persists_worsens_when_breathing, Difficulty_suppressing_the_cough, Breathing_sound_bubbled_gurgled",66
"XGB","Fold02.Rep01","Loss_of_appetite, Back_pain, Thickness_in_throat, Legs_do_not_support, Gasp_for_air, Early_satiety, Irritating_cough, Need_to_clear_throat, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, More_down, Poorer_condition_lower_fitness, Hard_to_catch_breath, Rougher_voice, Increased_need_for_sleep, Feeling_that_something_is_wrong, Persisting_pain, Clear_throat_more_often, Became_weaker, Pain_in_chest, Less_energy_to_do_things, Hoarse_voice, Pain_comes_and_goes, Hard_to_get_air, Less_will_to_do_things, Mucus_cough, Do_not_enjoy_food, Breathing_sound_rattled_wheezed, Felt_worn_out, Did_not_feel_well_rested, Labored_breathing, Weaker_voice, Hard_to_breathe_deeply, Panic_sensation, Dry_cough, Night_sweats, Breathing_sound_squeaked_as_if_through_a_pipe, Feeling_pressure, Heartburn, Pain_radiated_between_shoulder_blades_to_chest, Pressure_sensation, Breathing_sound_bubbled_gurgled, Calf_cramp, Fever, Felt_out_of_sorts, More_irritable, Changes_pitch_higher_lower, Uneasiness_hard_to_describe, Dryer_mouth, Lump_swelling_or_obstruction_sensation, Food_drinks_tasted_different, Persistent_fatigue, Feeling_of_uneasiness_difficult_to_describe, White_yellow_or_green_phlegm_expectorated, Felt_abnormally_unhealthily_tires, Feeling_chilly, Wheezing, Increased_amount_of_phlegm_expectorates, Lost_my_voice, Dryer_skin, Chills, Coughing_fits, Pain_in_neck, Pain_persists_worsens_changing_body_position, Swollen_tender_joints, Slight_cough",65
"XGB","Fold02.Rep02","Gasp_for_air, Loss_of_appetite, Early_satiety, Legs_do_not_support, Thickness_in_throat, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Pain_comes_and_goes, Irritating_cough, Need_to_clear_throat, Increased_need_for_sleep, More_down, More_irritable, Back_pain, Pressure_sensation, Less_energy_to_do_things, Night_sweats, Hoarse_voice, Poorer_condition_lower_fitness, Hard_to_catch_breath, Persisting_pain, Uneasiness_hard_to_describe, Labored_breathing, Clear_throat_more_often, Mucus_cough, Breathing_sound_rattled_wheezed, Hard_to_breathe_deeply, Less_will_to_do_things, Pain_persists_worsens_changing_body_position, Pain_in_chest, Became_weaker, Hard_to_get_air, Dryer_skin, Do_not_enjoy_food, Coughing_fits, Wheezing, Did_not_feel_well_rested, Calf_cramp, Rougher_voice, Lost_sense_of_smell, Food_drinks_tasted_different, Feeling_pressure, Pain_radiated_between_shoulder_blades_to_chest, Persistent_fatigue, Panic_sensation, Feeling_chilly, Feeling_of_uneasiness_difficult_to_describe, Felt_out_of_sorts, Weaker_voice, Dry_cough, Feeling_that_something_is_wrong, Felt_abnormally_unhealthily_tires, Felt_worn_out, Changes_pitch_higher_lower, Feeling_of_discomfort_uneasiness_hard_to_describe, Discomfort_sensation, Heartburn, Breathing_sound_bubbled_gurgled, Fever, Thickness_in_throat.1, White_yellow_or_green_phlegm_expectorated, Increased_amount_of_phlegm_expectorates, Dryer_mouth, Blood_mixed_phlegm_expectorates, Difficult_sensing_smells, Stabbing_sensation_from_taking_deep_breaths, Pain_in_shoulders",66
"XGB","Fold02.Rep03","Loss_of_appetite, Gasp_for_air, Irritating_cough, Need_to_clear_throat, Poorer_condition_lower_fitness, Back_pain, Persisting_pain, Legs_do_not_support, Increased_need_for_sleep, More_irritable, Less_energy_to_do_things, Thickness_in_throat, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Early_satiety, Felt_worn_out, Feeling_that_something_is_wrong, Hoarse_voice, Hard_to_get_air, Pain_in_chest, More_down, Night_sweats, Hard_to_catch_breath, Feeling_chilly, Labored_breathing, Dry_cough, Hard_to_breathe_deeply, Pressure_sensation, Coughing_fits, Breathing_sound_bubbled_gurgled, Pain_comes_and_goes, Clear_throat_more_often, Mucus_cough, Rougher_voice, Pain_persists_worsens_changing_body_position, Did_not_feel_well_rested, Do_not_enjoy_food, Weaker_voice, Felt_out_of_sorts, Became_weaker, Increased_amount_of_phlegm_expectorates, Lump_swelling_or_obstruction_sensation, Calf_cramp, Dryer_mouth, Uneasiness_hard_to_describe, Breathing_sound_rattled_wheezed, Persistent_fatigue, Fever, Wheezing, Thickness_in_throat.1, Lost_sense_of_smell, Less_will_to_do_things, Swollen_tender_joints, Changes_pitch_higher_lower, Pain_in_neck, Changes_hard_to_describe, Blood_mixed_phlegm_expectorates, Difficulty_suppressing_the_cough, Lumps_pieces_in_sputum, Feeling_of_uneasiness_difficult_to_describe, Heartburn, Felt_abnormally_unhealthily_tires, Thick_consistency, Breathing_sound_whistling, Lost_my_voice, Food_drinks_tasted_different, Dryer_skin, Pain_radiated_between_shoulder_blades_to_chest, Chills, White_yellow_or_green_phlegm_expectorated, Breathing_sound_squeaked_as_if_through_a_pipe, Pain_in_shoulders, Feeling_pressure",72
"XGB","Fold02.Rep04","Loss_of_appetite, Gasp_for_air, Back_pain, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Feeling_that_something_is_wrong, Pain_comes_and_goes, Legs_do_not_support, More_irritable, Need_to_clear_throat, Irritating_cough, Thickness_in_throat, Increased_need_for_sleep, Poorer_condition_lower_fitness, Persisting_pain, Less_energy_to_do_things, Early_satiety, Night_sweats, Increased_amount_of_phlegm_expectorates, Hard_to_catch_breath, Hoarse_voice, Clear_throat_more_often, Rougher_voice, White_yellow_or_green_phlegm_expectorated, Changes_pitch_higher_lower, Do_not_enjoy_food, Became_weaker, Felt_worn_out, More_down, Labored_breathing, Did_not_feel_well_rested, Pain_in_chest, Lost_sense_of_smell, Coughing_fits, Mucus_cough, Less_will_to_do_things, Dry_cough, Calf_cramp, Wheezing, Hard_to_breathe_deeply, Pain_radiated_between_shoulder_blades_to_chest, Uneasiness_hard_to_describe, Feeling_chilly, Breathing_sound_bubbled_gurgled, Dryer_mouth, Panic_sensation, Lump_swelling_or_obstruction_sensation, Swollen_tender_joints, Pressure_sensation, Feeling_of_uneasiness_difficult_to_describe, Breathing_sound_squeaked_as_if_through_a_pipe, Hard_to_get_air, Nail_changes, Thick_consistency, Weaker_voice, Fever, Chills, Persistent_fatigue, Discomfort_sensation, Felt_abnormally_unhealthily_tires, Heartburn, Felt_out_of_sorts",61
"XGB","Fold02.Rep05","Loss_of_appetite, Back_pain, Gasp_for_air, Legs_do_not_support, Irritating_cough, Thickness_in_throat, Early_satiety, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Need_to_clear_throat, Hard_to_get_air, Persisting_pain, Hard_to_catch_breath, Pain_comes_and_goes, More_irritable, Poorer_condition_lower_fitness, Pain_in_chest, Dry_cough, Mucus_cough, Night_sweats, Did_not_feel_well_rested, Clear_throat_more_often, Rougher_voice, Feeling_that_something_is_wrong, Felt_worn_out, Less_will_to_do_things, Dryer_skin, Lost_sense_of_smell, Less_energy_to_do_things, Uneasiness_hard_to_describe, Increased_need_for_sleep, More_down, Pain_radiated_between_shoulder_blades_to_chest, Became_weaker, Changes_pitch_higher_lower, Do_not_enjoy_food, Feeling_chilly, Calf_cramp, Persistent_fatigue, Breathing_sound_whistling, Hoarse_voice, Breathing_sound_squeaked_as_if_through_a_pipe, Labored_breathing, Chills, Breathing_sound_bubbled_gurgled, Felt_out_of_sorts, Panic_sensation, Hard_to_breathe_deeply, Heartburn, Dryer_mouth, Increased_amount_of_phlegm_expectorates, Felt_abnormally_unhealthily_tires, Pressure_sensation, Wheezing, Weaker_voice, Pain_persists_worsens_changing_body_position, Fever, Breathing_sound_rattled_wheezed, White_yellow_or_green_phlegm_expectorated, Thickness_in_throat.1, Thick_mucus, Feeling_of_uneasiness_difficult_to_describe, Feeling_pressure, Coughing_fits, Blood_mixed_phlegm_expectorates, Food_drinks_tasted_different, Lost_my_voice, Pain_in_neck, Discomfort_sensation",68
